#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
callGenomeSegment_chromId_023_Y_0002	CallGenome	complete	0	2022-07-26T06:37:01.302941Z
compressSegmentOutput_chromId_023_Y_0002	CallGenome	complete	0	2022-07-26T06:37:02.310563Z
callGenomeSegment_chromId_023_Y_0003	CallGenome	complete	0	2022-07-26T06:20:07.083377Z
compressSegmentOutput_chromId_023_Y_0003	CallGenome	complete	0	2022-07-26T06:24:06.787493Z
callGenomeSegment_chromId_023_Y_0004	CallGenome	complete	0	2022-07-26T06:28:32.427562Z
compressSegmentOutput_chromId_023_Y_0004	CallGenome	complete	0	2022-07-26T06:31:59.256657Z
completedAllGenomeSegments	CallGenome	complete	0	2022-07-26T06:57:01.050482Z
SNV_concat_vcf	CallGenome	complete	0	2022-07-26T06:57:01.228368Z
SNV_index_vcf	CallGenome	complete	0	2022-07-26T06:57:01.311516Z
Indel_concat_vcf	CallGenome	complete	0	2022-07-26T06:57:01.227401Z
Indel_index_vcf	CallGenome	complete	0	2022-07-26T06:57:01.309437Z
mergeRunStats	CallGenome	complete	0	2022-07-26T06:57:01.245041Z
removeTmpDir	CallGenome	complete	0	2022-07-26T06:57:01.377972Z
